,Ticker,sector,ROE_2022,ROE_2023,ROE_2024,EBIT Margin_2022,EBIT Margin_2023,EBIT Margin_2024,ROA_2022,ROA_2023,ROA_2024,ROIC_2022,ROIC_2023,ROIC_2024
570,BTR.AX,Basic Materials,-1.1313516362032523,0.1021391899832923,-0.12470830001741047,,,-5.684229695622854,-0.3057486670492024,0.07154063749621346,-0.08550191450632567,-0.481981646446376,0.0884105814820699,-0.12097406783986864
1440,TMX.AX,Basic Materials,-0.20550337861781928,-0.32326014970203976,-0.42764227504637303,,,,-0.20012741967206818,-0.29720352614205514,-0.3917924246017872,-0.20550337861781928,-0.32326014970203976,-0.42764227504637303
752,NWC.AX,Basic Materials,-0.34517615846202593,-0.057014906127675145,-0.04740609230160465,,,,-0.3319103179339527,-0.054261654956371266,-0.04550182862291421,-0.34517615846202593,-0.057014906127675145,-0.04740609230160465
628,TVN.AX,Basic Materials,-0.07298997972086366,-0.09920851719548925,-1.5820651857034576,,,,-0.07016713970356354,-0.0914290140590506,-1.242786215488339,-0.07298997972086366,-0.09920851719548925,-1.5209982286598354
301,CHN.AX,Basic Materials,-0.11245411681589901,-0.36106455758556444,-0.22580543732724295,,-367.9281767955801,-376.56779661016947,-0.1047664289557125,-0.34004416292594936,-0.21365803787077634,-0.11245411681589901,-0.36106455758556444,-0.22580543732724295
1379,CHR.AX,Basic Materials,,-0.16984441484519855,-0.1942635301009124,,,,,-0.1607514179528645,-0.1845918129821632,,-0.16984441484519855,-0.1942635301009124
709,CHW.AX,Basic Materials,,,-0.3632453624986517,,,,,,-0.17924947968388644,,,-0.36162856266888976
125,CIA.AX,Basic Materials,0.5187681632389692,0.16557237619833676,0.17613550470176526,0.5971894967572696,0.25850197263541796,0.28329377403571754,0.2998075806566353,0.09325452276792258,0.09358618291966544,0.409384784957145,0.12560032766336782,0.1295382299043471
935,BVR.AX,Basic Materials,,,-0.3614512551180815,,,,,,-0.3244038251155612,,,-0.3614512551180815
989,BSX.AX,Basic Materials,-0.6911870842927029,-0.6828781993949903,-0.6721301576956543,,,,-0.5768660772153414,-0.6018255417756234,-0.6193076927474751,-0.6911870842927029,-0.6828781993949903,-0.6593454276031184
53,BSL.AX,Basic Materials,0.32277554114667384,0.09967456629415454,0.0760496111153062,0.20174399317567887,0.0834589693081401,0.07645184427434243,0.18885397940153564,0.062017599921341135,0.05097253986480288,0.29875928938219626,0.09488574128310118,0.07453697707550835
1211,TMS.AX,Basic Materials,-1.021665064999384,-1.3624656861469608,-1.022505237096454,,,,-0.8444331481243955,-1.0538086575015315,-0.8372895692188864,-1.021665064999384,-1.3624656861469608,-1.022505237096454
1013,BRX.AX,Basic Materials,,-0.2549606133733918,-0.29009580541759766,,,,,-0.19574642964590333,-0.22093068144322392,,-0.2549606133733918,-0.29009580541759766
1287,PVT.AX,Basic Materials,-0.10703126822482575,-1.1905349947244448,-0.14551228291317944,,,,-0.09883869219497016,-1.058464121217889,-0.13727605464360482,-0.10703126822482575,-1.1550187065688402,-0.14014559205631213
1636,NSM.AX,Basic Materials,-0.12489048100633601,-0.12890111294465786,-0.14428574945363998,,,,-0.12210554509642116,-0.12509565824748506,-0.14024568419426814,-0.12489048100633601,-0.12890111294465786,-0.14428574945363998
649,CKA.AX,Basic Materials,-2.1990637031861557,-13.947003912074933,2.7633336281791285,,,-2.628000008707706,-0.25086993018756687,-0.2520640281687685,-0.2231045017095386,-0.5398049678546036,-0.495499852970163,-0.5151947894203194
1356,NRZ.AX,Basic Materials,-0.37847825692269355,-0.2516551113956844,-0.0768843627042201,,,,-0.27792473732598255,-0.14765401237025563,-0.04344268868697021,-0.37786818720484777,-0.24730589647253753,-0.07479013776749568
1433,TX3.AX,Basic Materials,-0.36568255207229466,-0.3226639088007977,-0.41258933363691985,,,,-0.3541418286044607,-0.30280910574550507,-0.37729354496239476,-0.36568255207229466,-0.3226639088007977,-0.41258933363691985
514,BRL.AX,Basic Materials,0.18698416254408212,0.3836440008851645,0.12811016082857038,0.8366635511663347,2.078335009600539,0.9031335746735815,0.16257957538398368,0.3587798244967298,0.11973606016914425,0.18161083932627983,0.3836440008851645,0.12811016082857038
1265,NWM.AX,Basic Materials,-0.1028274917808881,-0.0728649240797832,-0.05210067146652027,,,,-0.09838456679253182,-0.07055430560713818,-0.05002974550109812,-0.1028274917808881,-0.0728649240797832,-0.05161615556922364
525,BRI.AX,Basic Materials,0.20536872691340025,0.19024496956646691,0.06696143924587117,0.0825777067558025,0.07916769569986494,0.03695174063606285,0.09030374810235062,0.08261710236607692,0.029309027100088102,0.15577208300733714,0.14067183233054328,0.04875340208813115
903,CLA.AX,Basic Materials,-0.14140631942669094,-0.1837557674636657,-0.26528817987707687,,,,-0.12736930129470414,-0.17409938424266588,-0.25871535406535334,-0.14140631942669094,-0.1837557674636657,-0.26528817987707687
1198,CLE.AX,Basic Materials,-0.653175531393743,-0.48496201725002613,-0.4953377971946016,,,-235.8072,-0.4837501065735055,-0.41507305779107245,-0.40767062743176985,-0.6122459540156444,-0.4641756563513722,-0.447439780780767
1604,PVW.AX,Basic Materials,-0.9903109978431074,-1.0079414838900629,-0.8035897483132209,,,,-0.8528172346858847,-0.8677118471927731,-0.5803099585086555,-0.9903109978431074,-1.0079414838900629,-0.8035897483132209
630,TTM.AX,Basic Materials,0.0014115050493385174,-0.033649355501587895,,,,,0.0011828211359409511,-0.030006767661023486,,0.0013743987005685012,-0.032398403687257604,
977,TOE.AX,Basic Materials,-0.4263811621172689,-0.33770328611700956,-0.317645155411375,,,,-0.3289796547035826,-0.31557632999897467,-0.30292129889273034,-0.34424009645913983,-0.33770328611700956,-0.317645155411375
774,TSO.AX,Basic Materials,-0.18699545196344247,-0.09377926020034134,-0.009198491186159832,,,,-0.16600676965659342,-0.08582589554314436,-0.008516460084654575,-0.18699545196344247,-0.09377926020034134,-0.009198491186159832
1383,CBY.AX,Basic Materials,-0.15679317178643964,-0.07254073155428642,-0.06251538390037177,,,,-0.1536110161821181,-0.07089472084585471,-0.058555467878181056,-0.15679317178643964,-0.07254073155428642,-0.06142627097926486
511,NTU.AX,Basic Materials,-1.4087495732282982,50.390508250795236,3.0858537082867925,-6.198139776056828,-3202.434995411441,,-0.9638528118313789,-1.477152651968823,-2.015510988550678,-1.405635777884099,-3.5558433569253878,-8.445912804189968
724,TRE.AX,Basic Materials,-1.0359205794251471,-1.7979567384905948,,,,,-0.9003771103647066,-1.4946109526933344,,-1.0359205794251471,-1.7979567384905948,
963,CCM.AX,Basic Materials,-0.25716299139845067,-0.27997464682309264,-0.32834713862104586,,,,-0.2518546785837745,-0.27914089430523814,-0.3213767965121939,-0.25716299139845067,-0.27997464682309264,-0.32834713862104586
1502,NTM.AX,Basic Materials,-0.11886072860249075,-0.156109351963715,-0.14624928295568512,,,,-0.10093556079280507,-0.14377527954691288,-0.12915756371121917,-0.11283234168931146,-0.1542926888730798,-0.140358948752539
971,CBE.AX,Basic Materials,-0.35978627017227977,-0.07971867817018681,-0.07788213893378193,,,,-0.291618579588222,-0.06936172081864424,-0.07583659659668747,-0.35978627017227977,-0.07971867817018681,-0.07788213893378193
188,NUF.AX,Basic Materials,0.05335548905308136,0.04980940530106702,-0.002476409851581299,0.05384564414771387,0.0678783121699035,0.015417932765057268,0.023792753815598075,0.023941840757892605,-0.001236788014247144,0.03760038315027712,0.0349017066633086,-0.0016993150376176077
1396,CAZ.AX,Basic Materials,-0.10462225320406117,-0.1416828794131047,-0.05981301149771257,,,,-0.1021335944740766,-0.13854427957080245,-0.05852476848209886,-0.10462225320406117,-0.1416828794131047,-0.05981301149771257
663,BKT.AX,Basic Materials,-0.13782688101989587,-0.1605008333355568,-0.17062729616956715,,,,-0.1334627690744042,-0.15247345149700747,-0.16199248039689113,-0.13782688101989587,-0.1605008333355568,-0.17062729616956715
527,CAY.AX,Basic Materials,-0.6461225033637118,-0.20253618675852791,-0.26238155903146887,,,,-0.6087677074822078,-0.1949179708172086,-0.25739207660841984,-0.6461225033637118,-0.20253618675852791,-0.26238155903146887
1162,CAV.AX,Basic Materials,-0.17859745511351655,-0.05153258280871471,-0.08009915515727856,,,,-0.16980929874978506,-0.049004784692621546,-0.07729266266175464,-0.17859745511351655,-0.05153258280871471,-0.08009915515727856
1194,TRM.AX,Basic Materials,-1.158802350436386,-0.44177500612026643,-0.4696344040896957,,,,-0.7136166611068036,-0.18427797327516307,-0.1769962017663358,-1.0744563225271087,-0.3667892152492752,-0.3501607616001412
1030,TOR.AX,Basic Materials,-0.2397901959325448,-0.2028007443913551,-0.30358253696631793,,,,-0.22555812183350932,-0.19040189139265876,-0.2714700980325923,-0.23978779403930608,-0.20279897696466206,-0.30358253696631793
1015,TON.AX,Basic Materials,-0.09472046625316888,-0.10096723572486797,,-35.77041862709615,,,-0.09045570591752698,-0.09690109175352796,,-0.09472046625316888,-0.10096723572486797,
823,NVA.AX,Basic Materials,0.4833004215239262,-0.11350670564410982,-0.16590159346563896,,,,0.41991961556491386,-0.09957346495701203,-0.14184957050114944,0.4804139926803413,-0.10995704997147353,-0.1551592551962476
1521,CDR.AX,Basic Materials,-0.7335724411894631,-0.958690410450375,-1.7118204550867089,,,-10.500566666666666,-0.6973681051143577,-0.8699508465249007,-1.4532909480490777,-0.7335724411894631,-0.958690410450375,-1.7118204550867089
1505,CDT.AX,Basic Materials,-0.6723955286515301,-1.656909048253607,-2.266033790282561,,,,-0.6304556606143066,-1.4301513389882605,-1.4460176054067333,-0.6723955286515301,-1.656909048253607,-2.266033790282561
622,TOK.AX,Basic Materials,-0.22619304674723667,-0.23074409188585243,,,,,-0.18253928277862266,-0.1780385943010204,,-0.19259133687747712,-0.18985076978226453,
1004,PXX.AX,Basic Materials,-0.0464767976558059,-0.04012592337346367,-0.313062229068277,,,,-0.046152501852376966,-0.03989479345709986,-0.30757648976574786,-0.0464767976558059,-0.04012592337346367,-0.313062229068277
945,CAE.AX,Basic Materials,-0.17545283064722675,-0.15583696429385224,-0.1046611713908242,,,,-0.15316944406470373,-0.13031377560479954,-0.0869514105768971,-0.17545283064722675,-0.15583696429385224,-0.1046611713908242
487,CAA.AX,Basic Materials,0.23498851091679135,0.161431635307181,,0.05340875880637479,0.05544658482476856,,0.09346707506287062,0.07302824428531453,,0.21973181212830314,0.15214280082476986,
1559,C7A.AX,Basic Materials,0.2440255505492173,-0.623956593333239,-0.5236809702274772,,,,0.22144268581316592,-0.5861928720207463,-0.4486074458938631,0.23255612714176555,-0.623956593333239,-0.48847244638413306
639,CEL.AX,Basic Materials,0.23992394030452396,,,,,,0.2201969293852612,,,0.662089234066784,,
980,CG1.AX,Basic Materials,-0.45723004126705447,-0.4367677323153667,-0.6011137765580185,-0.19440490361568322,-0.31751131865543003,-0.3494311724104371,-0.21545508813883982,-0.21296469717024608,-0.2436056070795156,-0.30156521879112086,-0.2845558894100451,-0.34711484399818543
1303,C29.AX,Basic Materials,,-0.5375937788079148,-0.5748411894481479,-19.284355303089253,-130.98854068058392,,,-0.5120004077345145,-0.5455687317301234,,-0.5375937788079148,-0.5740950562689331
1538,C1X.AX,Basic Materials,,-0.3331338112338974,-0.5303234591590158,,,,,-0.3225128788882847,-0.5175453058702915,,-0.3331338112338974,-0.5303234591590158
1612,BYH.AX,Basic Materials,-0.09442974558549513,-0.16032331892116822,-0.13802586362323863,,,,-0.08847085517167588,-0.15084380378433812,-0.1318685784995231,-0.09442974558549513,-0.16032331892116822,-0.13802586362323863
1320,TSL.AX,Basic Materials,-0.052283839465591,-0.06747065182087211,-0.09916634750949499,-1050.13987284287,,,-0.05134153413040316,-0.0655593758697776,-0.09791344281821408,-0.052283839465591,-0.06701266100560099,-0.09859920865516994
33,NST.AX,Basic Materials,0.05308335494707721,0.0700905475973746,0.07392441995091002,0.16865663650479198,0.21831957589988138,0.2091359830935544,0.038408779149519894,0.04991640792930499,0.05028152931448596,0.049665468748194455,0.0641592799074668,0.06503891129853726
284,BRE.AX,Basic Materials,,-4.0288588772604825,,,,,,-1.9339967563602583,,,-2.665902362909204,
1264,TMG.AX,Basic Materials,-0.29182724352994366,-0.4425111481283303,-2.238192245552147,,,,-0.2808014158661058,-0.42611561487642946,-1.5476142142316682,-0.29182724352994366,-0.4425111481283303,-2.238192245552147
627,NWF.AX,Basic Materials,-0.10168213551937215,-0.10325946458131519,-3.1084979216872908,0.9718522899806277,5.525683931258886,-71.81966122228484,-0.057277156182203366,-0.0764466387091135,-1.896037114605242,-0.08147960842470911,-0.09509171301973064,-2.48899436030783
1032,CC9.AX,Basic Materials,-0.19001363145288258,-0.24510992751259678,,,,,-0.16116283090302677,-0.17936787882880448,,-0.19001363145288258,-0.24510992751259678,
1067,COD.AX,Basic Materials,-0.5816826486096182,-0.31962571337810536,-0.20615392854238493,,,,-0.5486589345434534,-0.30349635025295224,-0.1993788513779089,-0.5816826486096182,-0.31962571337810536,-0.20615392854238493
911,COB.AX,Basic Materials,-0.13638969974979148,-0.09931603280862543,-0.7504441383715592,,,-501.41333333333336,-0.11971814874974263,-0.08619629483642097,-0.6405745491101474,-0.129023509252068,-0.0949700775638186,-0.7106805293005671
810,TLM.AX,Basic Materials,-0.10351735383181924,0.006280331144733086,-0.31223899775136527,,,,-0.09978892531548929,0.005743625446001218,-0.26991252834729484,-0.10351735383181924,0.006280331144733086,-0.31223899775136527
1141,CMG.AX,Basic Materials,,,-0.5420635064284723,,,,,,-0.4876955733593306,,,-0.5420635064284723
1447,NPM.AX,Basic Materials,0.00862069686114073,0.47010222133263074,-1.8261200023584474,,214.37316,,0.00788250244708014,0.43050394535880304,-1.4827179087717675,0.00857411470627155,0.4653954740775127,-1.7501971907500562
1570,BLZ.AX,Basic Materials,-0.2478100625115962,-0.16373963045852932,-0.8588982274226648,-274.64333163004596,-90.7562436719541,,-0.24525033023167397,-0.1612089519244528,-0.8426117265566199,-0.2478100625115962,-0.16373963045852932,-0.8588982274226648
141,CMM.AX,Basic Materials,0.4734612891704917,0.01745385579837801,0.3080158783461352,0.41392168615916475,0.41585424025789797,0.3967008314638601,0.23922513758058672,0.008932006899513399,0.1502322325704887,0.34860269468484417,0.014188697745903292,0.26125476522059804
1531,CMO.AX,Basic Materials,,,-0.15465472859870535,,,,,,-0.1467143681817851,,,-0.15465472859870535
1273,PTR.AX,Basic Materials,-0.12464464812596424,-0.11387048084126006,-0.17614215329594418,,,,-0.12028905774234623,-0.10810822438636947,-0.1666137576541,-0.12464464812596424,-0.11387048084126006,-0.17614215329594418
942,BMR.AX,Basic Materials,,-0.07730200153069261,-0.13688089573533774,,,,,-0.07455001121413816,-0.10316856063647799,,-0.07730200153069261,-0.13688089573533774
1252,BM8.AX,Basic Materials,0.5442616572017153,-0.4344960115920748,-0.2871180063096474,,,-2.650134,0.5287304438850289,-0.40492671449898354,-0.25226592816533594,0.5424858928714541,-0.43436436811348117,-0.2820415025739666
699,CNB.AX,Basic Materials,-0.4815612810404102,-0.44378343274717663,-0.41402745095836097,,,,-0.428202949060789,-0.39763416076525127,-0.37270584932476586,-0.4815612810404102,-0.44378343274717663,-0.41402745095836097
1611,BMO.AX,Basic Materials,-0.6714157689125165,-1.4148075660125974,,,,,-0.5243097177647204,-1.026864421533921,,-0.6580475448544721,-1.3437384007720445,
701,PTN.AX,Basic Materials,-0.897618097673752,-0.6235684418037086,0.8542571959012296,,,,-0.7112468395606159,-0.5012947830798875,0.8088093335299725,-0.897618097673752,-0.6235684418037086,0.8542571959012296
1511,BMM.AX,Basic Materials,,-1.1143761516306194,-0.7827504749597155,,,,,-1.0443399047616853,-0.7128044900204704,,-1.1143761516306194,-0.7827504749597155
474,TLG.AX,Basic Materials,-0.9003480851609483,-1.0368303669247703,-0.7870653123541188,-2113.945980511571,-159.59723792082184,-175.8913289412391,-0.7819839469329087,-0.8821124440357884,-0.6877875101318969,-0.9003480851609483,-1.0368303669247703,-0.7870653123541188
1017,BML.AX,Basic Materials,-0.4937673018884676,-0.5642389907907621,-0.2954860505609765,-36.52767922719747,-29.81264963196114,-25.15545922116091,-0.4486802699180694,-0.508096252336636,-0.27248666203441185,-0.4937673018884676,-0.5642389907907621,-0.2954860505609765
1564,TMB.AX,Basic Materials,,-0.08082319246638563,-0.29966216893655734,,,,,-0.07647478294376193,-0.2816279549590533,,-0.08082319246638563,-0.29966216893655734
1213,BMH.AX,Basic Materials,0.06528887456984711,0.06114353743369872,-1.650735613312261,-1.6521722877942564,-0.19414732372628454,-9.57769399627501,0.04033702268721794,0.04740580447246147,-1.3932386331902282,0.06342490012789524,0.05927562758159155,-1.6078913190402755
1558,CMD.AX,Basic Materials,-0.37009927873982734,-0.3933946287873445,-0.5058431443712847,,,,-0.26941237736225504,-0.31350814194638604,-0.4649760166776097,-0.30621360168048384,-0.3568505297362919,-0.5058431443712847
204,OBM.AX,Basic Materials,-1.2851255370765498,-1.338743932038835,0.43120019394546066,-0.5692300711132431,-0.31026286353467564,0.1477809518474953,-0.6436303751143642,-0.409777071986107,0.17761814257642625,-1.2851255370765498,-1.1483409238776838,0.3861556024007788
1485,CNJ.AX,Basic Materials,-0.03182033000351197,-0.02499025646672572,-1.7157316488357939,,,35111266.0,-0.030887207662104857,-0.02441799016742344,-1.6825577343480689,-0.03182033000351197,-0.02499025646672572,-1.7157316488357939
1382,BMG.AX,Basic Materials,-0.07632362836979546,-0.1345895737222504,-0.4003207847117201,,,,-0.0749345964787177,-0.13237316329077373,-0.395647107221406,-0.07632362836979546,-0.1345895737222504,-0.4003207847117201
1081,TKM.AX,Basic Materials,-0.2578664775946488,-0.38089394026012374,-0.12124470137957455,,,,-0.25103118766635896,-0.3635923934591591,-0.11356524151920559,-0.2578664775946488,-0.38089394026012374,-0.12124470137957455
620,TZN.AX,Basic Materials,-0.3657662082514735,-0.42132484583250446,,-276.3015873015873,-40.67857142857143,,-0.10503081674964387,-0.09731890550692673,,-0.15749013968341247,-0.12141246608323461,
